1439,김미정,69,017-720-2324,F,박민수,033-071-1104,자녀,010503-1655133,xx-xxxxx-xxx,신한,서울시 강남구 ??동,70,37,127,True,좋은 집,1439,1439,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,True,True,False,True,True,True,True,False,1439,1439,이후에 format 수정
1440,김예원,97,044-896-5287,F,강숙자,018-447-3325,자녀,870822-2605574,xx-xxxxx-xxx,하나,서울시 강남구 ??동,70,37,127,True,좋은 집,1440,1440,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,False,False,True,True,False,False,True,False,1440,1440,이후에 format 수정
1441,김영호,71,063-215-6073,M,김서영,017-670-0687,자녀,290615-1576682,xx-xxxxx-xxx,우리,서울시 강남구 ??동,70,37,127,True,좋은 집,1441,1441,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,True,True,False,True,False,False,True,True,False,False,1441,1441,이후에 format 수정
1442,최중수,69,062-873-1462,M,손서윤,032-634-6774,자녀,050023-2225875,xx-xxxxx-xxx,케이,서울시 강남구 ??동,70,37,127,False,좋은 집,1442,1442,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,False,True,False,False,False,False,True,True,1442,1442,이후에 format 수정
1443,오상철,85,033-095-4748,F,이미정,051-005-5258,자녀,160925-1586848,xx-xxxxx-xxx,전북,서울시 강남구 ??동,70,37,127,True,좋은 집,1443,1443,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,True,False,False,False,True,False,True,True,True,False,1443,1443,이후에 format 수정
1444,서준호,76,019-374-7636,M,김현우,011-004-3524,자녀,810828-2052390,xx-xxxxx-xxx,제주,서울시 강남구 ??동,70,37,127,False,좋은 집,1444,1444,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,False,True,True,True,True,False,True,False,1444,1444,이후에 format 수정
1445,김유진,95,064-704-7206,F,손서윤,052-923-8646,자녀,040412-2148279,xx-xxxxx-xxx,농협,서울시 강남구 ??동,70,37,127,False,좋은 집,1445,1445,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,True,True,True,False,False,True,False,False,1445,1445,이후에 format 수정
1446,최예원,81,055-815-2018,M,김승민,052-511-4422,자녀,700629-1628477,xx-xxxxx-xxx,제주,서울시 강남구 ??동,70,37,127,True,좋은 집,1446,1446,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,False,False,False,True,True,False,True,False,1446,1446,이후에 format 수정
1447,김채원,98,011-937-1513,M,박재현,063-747-0765,자녀,820629-1461982,xx-xxxxx-xxx,제주,서울시 강남구 ??동,70,37,127,True,좋은 집,1447,1447,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,True,True,False,False,True,True,False,True,False,1447,1447,이후에 format 수정
1448,김민지,87,010-7550-9094,F,조혜진,061-580-6252,자녀,280603-1905245,xx-xxxxx-xxx,기업,서울시 강남구 ??동,70,37,127,False,좋은 집,1448,1448,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.DDDGG,False,False,False,False,False,True,True,True,True,False,1448,1448,이후에 format 수정
1449,황정수,91,041-102-4998,M,이지원,019-368-5763,자녀,630207-1773486,xx-xxxxx-xxx,산업,서울시 강남구 ??동,70,37,127,True,좋은 집,1449,1449,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,False,True,False,True,False,True,True,False,1449,1449,이후에 format 수정
1450,배민서,75,041-905-2945,F,배도윤,053-519-9567,자녀,230611-1204966,xx-xxxxx-xxx,제주,서울시 강남구 ??동,70,37,127,True,좋은 집,1450,1450,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,True,False,True,False,True,False,False,True,1450,1450,이후에 format 수정
1451,서상철,99,019-575-9370,F,한영숙,010-7858-7238,자녀,540412-1443600,xx-xxxxx-xxx,우체국,서울시 강남구 ??동,70,37,127,True,좋은 집,1451,1451,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,True,False,False,False,True,False,True,True,False,False,1451,1451,이후에 format 수정
1452,조숙자,95,052-091-0508,F,허현주,042-639-9768,자녀,560419-2130279,xx-xxxxx-xxx,부산,서울시 강남구 ??동,70,37,127,True,좋은 집,1452,1452,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,False,True,False,True,False,True,False,False,1452,1452,이후에 format 수정
1453,이재호,89,053-133-8325,F,이수민,042-578-1561,자녀,350102-2668126,xx-xxxxx-xxx,토스,서울시 강남구 ??동,70,37,127,False,좋은 집,1453,1453,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,True,True,False,False,True,False,True,True,1453,1453,이후에 format 수정
1454,이승현,67,064-753-3838,F,성재현,032-232-8860,자녀,280302-2350168,xx-xxxxx-xxx,제주,서울시 강남구 ??동,70,37,127,False,좋은 집,1454,1454,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,True,False,True,True,True,True,False,True,1454,1454,이후에 format 수정
1455,박영진,97,054-479-3175,F,이상현,070-2413-3868,자녀,730722-1277853,xx-xxxxx-xxx,농협,서울시 강남구 ??동,70,37,127,False,좋은 집,1455,1455,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,True,True,False,True,True,True,False,True,False,1455,1455,이후에 format 수정
1456,고수빈,69,011-212-8279,M,박은정,054-549-4884,자녀,400323-2812691,xx-xxxxx-xxx,씨티,서울시 강남구 ??동,70,37,127,True,좋은 집,1456,1456,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,True,False,True,False,False,False,True,True,False,1456,1456,이후에 format 수정
1457,김영자,70,064-719-5201,F,이주원,052-083-6379,자녀,530017-2312527,xx-xxxxx-xxx,카카오,서울시 강남구 ??동,70,37,127,True,좋은 집,1457,1457,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,True,False,True,True,False,True,False,True,1457,1457,이후에 format 수정
1458,김예은,91,033-575-0821,F,조성수,011-217-2055,자녀,540509-1618881,xx-xxxxx-xxx,우체국,서울시 강남구 ??동,70,37,127,True,좋은 집,1458,1458,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,True,False,True,True,True,False,True,False,1458,1458,이후에 format 수정
1459,한미영,94,017-199-5253,M,김영진,019-387-3416,자녀,210020-2303417,xx-xxxxx-xxx,제주,서울시 강남구 ??동,70,37,127,False,좋은 집,1459,1459,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,True,True,False,False,False,False,True,True,True,True,1459,1459,이후에 format 수정
1460,구동현,85,051-052-0356,M,류미숙,033-232-1866,자녀,500328-1122171,xx-xxxxx-xxx,전북,서울시 강남구 ??동,70,37,127,False,좋은 집,1460,1460,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,True,False,True,True,False,True,True,True,1460,1460,이후에 format 수정
1461,황선영,78,033-982-8989,F,오예원,063-392-4425,자녀,410514-1542339,xx-xxxxx-xxx,우리,서울시 강남구 ??동,70,37,127,True,좋은 집,1461,1461,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,False,True,False,False,False,False,False,True,1461,1461,이후에 format 수정
1462,백영희,70,055-154-6885,F,김성훈,062-512-5418,자녀,420421-2975702,xx-xxxxx-xxx,씨티,서울시 강남구 ??동,70,37,127,True,좋은 집,1462,1462,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,True,True,True,True,True,False,False,False,True,1462,1462,이후에 format 수정
1463,김정자,93,062-747-3394,M,김옥자,033-803-0665,자녀,240828-1464148,xx-xxxxx-xxx,케이,서울시 강남구 ??동,70,37,127,False,좋은 집,1463,1463,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,True,True,False,False,True,False,False,True,1463,1463,이후에 format 수정
1464,이영진,66,054-176-1783,F,최춘자,061-275-8662,자녀,970822-1493533,xx-xxxxx-xxx,부산,서울시 강남구 ??동,70,37,127,True,좋은 집,1464,1464,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,True,True,False,False,True,False,False,False,1464,1464,이후에 format 수정
1465,강수민,98,042-767-7203,F,남지아,042-190-2242,자녀,060020-2662021,xx-xxxxx-xxx,제주,서울시 강남구 ??동,70,37,127,False,좋은 집,1465,1465,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,False,True,True,True,False,False,True,False,1465,1465,이후에 format 수정
1466,박영수,99,032-419-6875,F,김옥순,070-2769-2878,자녀,200312-1328916,xx-xxxxx-xxx,우리,서울시 강남구 ??동,70,37,127,True,좋은 집,1466,1466,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,True,True,False,False,True,False,True,True,True,True,1466,1466,이후에 format 수정
1467,김종수,76,052-508-7824,F,장순자,055-082-3617,자녀,090603-1734468,xx-xxxxx-xxx,수협,서울시 강남구 ??동,70,37,127,False,좋은 집,1467,1467,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,False,False,False,True,False,False,False,True,1467,1467,이후에 format 수정
1468,윤민준,95,02-5944-8972,F,박지혜,02-8223-3766,자녀,830810-2258170,xx-xxxxx-xxx,국민,서울시 강남구 ??동,70,37,127,False,좋은 집,1468,1468,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,True,True,True,False,False,False,False,False,False,True,1468,1468,이후에 format 수정
1469,한예은,66,017-119-0166,M,윤준혁,019-487-7995,자녀,030704-2450901,xx-xxxxx-xxx,부산,서울시 강남구 ??동,70,37,127,False,좋은 집,1469,1469,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,False,False,False,True,False,False,True,False,1469,1469,이후에 format 수정
1470,김재호,79,011-288-1507,M,송명숙,044-189-9659,자녀,110728-2128727,xx-xxxxx-xxx,경남,서울시 강남구 ??동,70,37,127,False,좋은 집,1470,1470,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,True,True,False,True,False,True,False,True,1470,1470,이후에 format 수정
1471,한현정,68,053-170-3440,M,조미영,032-409-9504,자녀,910324-2470488,xx-xxxxx-xxx,SC제일,서울시 강남구 ??동,70,37,127,True,좋은 집,1471,1471,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,True,True,False,True,False,False,True,True,False,True,1471,1471,이후에 format 수정
1472,류지원,79,032-342-6516,F,이은경,052-507-0416,자녀,950524-1858146,xx-xxxxx-xxx,하나,서울시 강남구 ??동,70,37,127,True,좋은 집,1472,1472,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,False,True,False,True,False,False,True,False,1472,1472,이후에 format 수정
1473,박성훈,89,044-212-8637,M,김정숙,019-045-3404,자녀,250614-2148037,xx-xxxxx-xxx,우체국,서울시 강남구 ??동,70,37,127,True,좋은 집,1473,1473,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,False,True,False,True,True,True,False,True,1473,1473,이후에 format 수정
1474,안지민,95,070-8067-7971,M,이승민,031-884-4262,자녀,880726-1952037,xx-xxxxx-xxx,케이,서울시 강남구 ??동,70,37,127,False,좋은 집,1474,1474,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,False,False,True,False,True,True,True,False,1474,1474,이후에 format 수정
1475,김윤서,81,02-9319-3882,M,임영환,033-489-7001,자녀,160228-2205870,xx-xxxxx-xxx,신한,서울시 강남구 ??동,70,37,127,True,좋은 집,1475,1475,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,True,True,True,True,True,True,True,True,1475,1475,이후에 format 수정
1476,이지연,73,010-1117-9830,F,김혜진,052-105-1353,자녀,170700-2254837,xx-xxxxx-xxx,전북,서울시 강남구 ??동,70,37,127,True,좋은 집,1476,1476,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,False,True,False,False,False,False,True,False,1476,1476,이후에 format 수정
1477,민정웅,81,052-573-3477,F,김민재,062-832-3315,자녀,540820-2405862,xx-xxxxx-xxx,우체국,서울시 강남구 ??동,70,37,127,False,좋은 집,1477,1477,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.DDDGG,True,False,True,False,False,True,True,False,True,True,1477,1477,이후에 format 수정
1478,이지후,82,02-2828-5546,M,최종수,044-843-4568,자녀,730919-1212475,xx-xxxxx-xxx,카카오,서울시 강남구 ??동,70,37,127,False,좋은 집,1478,1478,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,True,False,True,True,False,True,True,True,True,True,1478,1478,이후에 format 수정
1479,박유진,94,054-471-0919,M,박성진,051-782-9083,자녀,860600-1109295,xx-xxxxx-xxx,광주,서울시 강남구 ??동,70,37,127,False,좋은 집,1479,1479,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,True,False,True,True,True,True,False,False,False,True,1479,1479,이후에 format 수정
1480,김영자,84,032-055-2750,M,김예준,017-099-3452,자녀,900411-1941363,xx-xxxxx-xxx,SC제일,서울시 강남구 ??동,70,37,127,False,좋은 집,1480,1480,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,False,True,False,True,False,False,False,True,1480,1480,이후에 format 수정
1481,나지민,99,062-343-2661,F,류성진,052-589-1444,자녀,390513-2910210,xx-xxxxx-xxx,산업,서울시 강남구 ??동,70,37,127,False,좋은 집,1481,1481,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,True,False,True,True,True,False,True,False,False,False,1481,1481,이후에 format 수정
1482,한상현,85,042-995-7858,F,이경숙,061-840-4214,자녀,260510-1873638,xx-xxxxx-xxx,신한,서울시 강남구 ??동,70,37,127,False,좋은 집,1482,1482,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.DDDGG,False,False,True,True,False,True,True,False,False,True,1482,1482,이후에 format 수정
1483,임정희,70,042-293-1906,M,이예지,041-402-9630,자녀,610112-2386217,xx-xxxxx-xxx,광주,서울시 강남구 ??동,70,37,127,False,좋은 집,1483,1483,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,False,True,False,True,True,True,True,True,1483,1483,이후에 format 수정
1484,김영수,84,063-782-7562,M,최영철,032-659-8816,자녀,020415-1187966,xx-xxxxx-xxx,농협,서울시 강남구 ??동,70,37,127,False,좋은 집,1484,1484,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.DDDGG,False,False,True,False,False,False,False,False,True,True,1484,1484,이후에 format 수정
1485,임지연,86,053-906-5136,F,이현숙,053-753-8804,자녀,280513-2694288,xx-xxxxx-xxx,광주,서울시 강남구 ??동,70,37,127,True,좋은 집,1485,1485,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,True,False,True,False,False,True,False,True,1485,1485,이후에 format 수정
1486,홍예준,87,070-2675-2544,F,고준서,053-073-0048,자녀,280226-2296762,xx-xxxxx-xxx,우리,서울시 강남구 ??동,70,37,127,True,좋은 집,1486,1486,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,True,False,True,True,False,False,True,True,1486,1486,이후에 format 수정
1487,박성진,89,031-135-7293,F,곽성훈,031-467-0535,자녀,870010-2890654,xx-xxxxx-xxx,수협,서울시 강남구 ??동,70,37,127,True,좋은 집,1487,1487,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.DDDGG,False,False,True,False,True,False,False,True,True,False,1487,1487,이후에 format 수정
1488,류은주,96,064-778-0533,F,박정호,019-198-4283,자녀,020804-1892473,xx-xxxxx-xxx,국민,서울시 강남구 ??동,70,37,127,True,좋은 집,1488,1488,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,True,False,True,False,True,True,False,True,True,1488,1488,이후에 format 수정
1489,박현준,81,031-294-2949,F,임아름,011-830-9209,자녀,500021-1444985,xx-xxxxx-xxx,기업,서울시 강남구 ??동,70,37,127,True,좋은 집,1489,1489,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.DDDGG,False,True,False,False,True,True,False,False,True,False,1489,1489,이후에 format 수정
1490,김승민,92,053-065-2373,M,서미영,011-412-0759,자녀,000300-2462058,xx-xxxxx-xxx,기업,서울시 강남구 ??동,70,37,127,True,좋은 집,1490,1490,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,True,False,True,False,True,True,False,False,False,True,1490,1490,이후에 format 수정
1491,송진호,93,064-736-4486,F,강현준,018-830-0296,자녀,220919-1781868,xx-xxxxx-xxx,토스,서울시 강남구 ??동,70,37,127,True,좋은 집,1491,1491,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,True,False,False,True,False,False,False,True,True,True,1491,1491,이후에 format 수정
1492,이순옥,83,052-061-3917,F,최예원,018-434-9320,자녀,700003-2930617,xx-xxxxx-xxx,씨티,서울시 강남구 ??동,70,37,127,True,좋은 집,1492,1492,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.APT,False,False,True,False,True,True,False,False,True,False,1492,1492,이후에 format 수정
1493,김성민,70,02-7005-1211,F,류은서,061-491-7183,자녀,770625-1747632,xx-xxxxx-xxx,농협,서울시 강남구 ??동,70,37,127,False,좋은 집,1493,1493,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,False,True,True,True,False,True,True,False,1493,1493,이후에 format 수정
1494,김지은,91,032-603-1349,M,이숙자,019-548-1581,자녀,740519-2694701,xx-xxxxx-xxx,제주,서울시 강남구 ??동,70,37,127,True,좋은 집,1494,1494,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,False,False,False,True,False,False,False,True,1494,1494,이후에 format 수정
1495,이주원,98,011-662-2365,M,김도현,053-643-7989,자녀,480324-1567014,xx-xxxxx-xxx,우리,서울시 강남구 ??동,70,37,127,False,좋은 집,1495,1495,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,True,True,True,True,True,False,False,False,1495,1495,이후에 format 수정
1496,한정숙,81,055-189-4747,M,배하윤,061-537-1360,자녀,790103-1988481,xx-xxxxx-xxx,우체국,서울시 강남구 ??동,70,37,127,False,좋은 집,1496,1496,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,False,False,True,False,False,True,True,True,1496,1496,이후에 format 수정
1497,허정자,68,017-623-5273,M,문도윤,042-634-0590,자녀,700116-2576132,xx-xxxxx-xxx,우리,서울시 강남구 ??동,70,37,127,False,좋은 집,1497,1497,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,True,False,True,False,False,False,False,False,1497,1497,이후에 format 수정
1498,김하윤,67,016-155-1534,M,이지원,031-877-1485,자녀,930504-2305340,xx-xxxxx-xxx,국민,서울시 강남구 ??동,70,37,127,True,좋은 집,1498,1498,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,True,True,False,False,False,True,False,False,False,False,1498,1498,이후에 format 수정
1499,고병철,82,02-9437-3137,F,이민수,02-0810-7891,자녀,840418-2019234,xx-xxxxx-xxx,전북,서울시 강남구 ??동,70,37,127,True,좋은 집,1499,1499,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,True,False,False,False,True,False,True,False,False,1499,1499,이후에 format 수정
1500,윤서영,78,019-050-8074,M,심진우,061-330-4428,자녀,740806-2216528,xx-xxxxx-xxx,광주,서울시 강남구 ??동,70,37,127,True,좋은 집,1500,1500,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,True,True,False,True,True,True,False,False,1500,1500,이후에 format 수정
1501,허선영,74,063-311-2821,M,박준서,054-642-7669,자녀,860611-1471141,xx-xxxxx-xxx,카카오,서울시 강남구 ??동,70,37,127,False,좋은 집,1501,1501,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.DDDGG,True,True,True,False,False,True,True,False,True,True,1501,1501,이후에 format 수정
1502,박상훈,86,062-826-2768,M,박현지,032-381-2517,자녀,830617-1178157,xx-xxxxx-xxx,수협,서울시 강남구 ??동,70,37,127,False,좋은 집,1502,1502,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,False,True,True,False,False,True,True,False,1502,1502,이후에 format 수정
1503,김광수,88,016-239-6392,M,김현숙,031-649-6303,자녀,160807-2504254,xx-xxxxx-xxx,씨티,서울시 강남구 ??동,70,37,127,False,좋은 집,1503,1503,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,False,True,False,True,True,True,True,False,1503,1503,이후에 format 수정
1504,이성호,73,043-894-0988,M,안정웅,044-707-4499,자녀,910723-1434852,xx-xxxxx-xxx,부산,서울시 강남구 ??동,70,37,127,True,좋은 집,1504,1504,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,True,False,False,True,True,False,True,False,1504,1504,이후에 format 수정
1505,강상철,87,051-831-8352,M,윤지영,052-835-8013,자녀,840222-1419676,xx-xxxxx-xxx,신한,서울시 강남구 ??동,70,37,127,False,좋은 집,1505,1505,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,True,False,True,True,True,True,True,True,1505,1505,이후에 format 수정
1506,양성훈,85,016-399-4393,M,박민서,063-039-8169,자녀,910229-2908092,xx-xxxxx-xxx,전북,서울시 강남구 ??동,70,37,127,True,좋은 집,1506,1506,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,True,True,True,True,True,True,False,True,1506,1506,이후에 format 수정
1507,박예준,77,044-414-6559,M,윤명숙,031-497-0289,자녀,190003-2876905,xx-xxxxx-xxx,광주,서울시 강남구 ??동,70,37,127,False,좋은 집,1507,1507,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,True,True,False,True,True,True,True,False,True,1507,1507,이후에 format 수정
1508,김승민,80,017-591-9875,M,황혜진,010-1811-0670,자녀,650504-2337378,xx-xxxxx-xxx,우체국,서울시 강남구 ??동,70,37,127,False,좋은 집,1508,1508,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,True,True,False,True,True,False,False,False,1508,1508,이후에 format 수정
1509,류춘자,79,017-593-4493,M,김민서,044-853-8459,자녀,140720-1301880,xx-xxxxx-xxx,산업,서울시 강남구 ??동,70,37,127,False,좋은 집,1509,1509,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,False,False,True,True,True,True,False,True,1509,1509,이후에 format 수정
1510,김서영,72,042-817-1657,M,이유진,062-468-5381,자녀,100428-1405040,xx-xxxxx-xxx,국민,서울시 강남구 ??동,70,37,127,True,좋은 집,1510,1510,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,True,False,False,False,True,False,True,True,True,True,1510,1510,이후에 format 수정
1511,박성훈,68,053-856-6289,F,김지연,053-860-8803,자녀,560208-1388943,xx-xxxxx-xxx,케이,서울시 강남구 ??동,70,37,127,True,좋은 집,1511,1511,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.JT,False,False,True,True,False,True,True,True,True,True,1511,1511,이후에 format 수정
1512,박혜진,76,051-493-2879,F,정현지,031-968-3387,자녀,110113-1035407,xx-xxxxx-xxx,산업,서울시 강남구 ??동,70,37,127,True,좋은 집,1512,1512,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,True,True,True,True,False,True,True,True,1512,1512,이후에 format 수정
1513,김성수,82,061-088-3318,F,박아름,041-637-1696,자녀,420318-1238885,xx-xxxxx-xxx,국민,서울시 강남구 ??동,70,37,127,True,좋은 집,1513,1513,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,True,True,False,False,False,False,False,False,False,True,1513,1513,이후에 format 수정
1514,김영일,87,061-631-9190,F,최은영,018-531-9291,자녀,250303-2268148,xx-xxxxx-xxx,농협,서울시 강남구 ??동,70,37,127,False,좋은 집,1514,1514,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,True,True,True,True,True,True,False,False,1514,1514,이후에 format 수정
1515,김예원,93,017-573-7445,F,박미경,041-696-4510,자녀,990500-2660445,xx-xxxxx-xxx,농협,서울시 강남구 ??동,70,37,127,True,좋은 집,1515,1515,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,True,False,False,True,False,True,True,True,1515,1515,이후에 format 수정
1516,박민서,96,064-783-0723,M,양정남,033-412-0882,자녀,080217-2141649,xx-xxxxx-xxx,경남,서울시 강남구 ??동,70,37,127,False,좋은 집,1516,1516,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,True,True,False,False,True,True,True,False,False,1516,1516,이후에 format 수정
1517,박현주,87,019-508-5641,M,문영환,033-062-8615,자녀,310627-2428600,xx-xxxxx-xxx,우리,서울시 강남구 ??동,70,37,127,False,좋은 집,1517,1517,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,True,True,False,False,False,True,False,True,1517,1517,이후에 format 수정
1518,문도윤,77,062-252-7455,F,송수진,018-987-3176,자녀,740501-1821056,xx-xxxxx-xxx,토스,서울시 강남구 ??동,70,37,127,True,좋은 집,1518,1518,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.DDDGG,True,False,False,True,False,False,False,False,True,False,1518,1518,이후에 format 수정
1519,이은서,70,033-502-8884,M,김승민,011-686-2617,자녀,480505-2053657,xx-xxxxx-xxx,대구,서울시 강남구 ??동,70,37,127,False,좋은 집,1519,1519,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.DDDGG,False,False,False,False,False,True,True,False,True,False,1519,1519,이후에 format 수정
1520,김예지,78,011-065-0362,M,한정남,042-518-5439,자녀,520605-1620880,xx-xxxxx-xxx,우체국,서울시 강남구 ??동,70,37,127,True,좋은 집,1520,1520,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,False,True,True,True,False,True,True,False,1520,1520,이후에 format 수정
1521,안하윤,76,011-987-9254,M,송정남,061-324-8108,자녀,350029-1910370,xx-xxxxx-xxx,부산,서울시 강남구 ??동,70,37,127,False,좋은 집,1521,1521,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,True,True,True,False,False,True,True,True,1521,1521,이후에 format 수정
1522,손성현,88,018-388-7789,F,나광수,019-280-3057,자녀,700108-2449154,xx-xxxxx-xxx,수협,서울시 강남구 ??동,70,37,127,True,좋은 집,1522,1522,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.VL,False,False,False,True,False,False,False,False,True,True,1522,1522,이후에 format 수정
1523,김상호,65,018-743-0494,M,이현우,033-266-7955,자녀,820312-1277078,xx-xxxxx-xxx,국민,서울시 강남구 ??동,70,37,127,True,좋은 집,1523,1523,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OPST,False,False,False,False,True,False,True,False,True,False,1523,1523,이후에 format 수정
1524,이준호,92,044-539-6451,F,최진호,062-289-1578,자녀,210421-1745942,xx-xxxxx-xxx,국민,서울시 강남구 ??동,70,37,127,True,좋은 집,1524,1524,False,False,False,False,True,False,False,True,True,True,False,True,True,True,BuildingType.OR,False,False,False,False,False,True,True,True,False,False,1524,1524,이후에 format 수정
